Strachan	strachan
Svetgovitch	svetgovitch
sònraichte	sònraichte
do	t'
ainm	t-ainm
seachdainn	t-seachdainn
seachdamh	t-seachdamh
seann	t-seann
seirbhis	t-seirbhis
suidheachadh	t-suidheachadh
tadhal	tadhal
taic	taic
taobh	taobh-sa
tarsainn	tarsainn
bi	th'
thar	thar
bi	thathar
bi	thathas
tig	thig
tig	thigeadh
thig	thighinn
till	thilleadh
tog	thogail
toir	thoir
thoireadh	thoireadh
toir	thoirt
thoradh	thoradh
thu	thu
toir	thug
tug	thugadh
thu	thus'
thu	thusa
bi	thà
rach	théid
bi	th’
timcheall	timcheall
toilichte	toilichte
toir	toir
toir	toireadh
toir	toirt
tomhas	tomhas
tro	tro
troimh	troimh
thu	tu
toir	tug
tug	tugadh
tuirt	tuirt
thu	tusa
rach	tèid
tìde	tìde
ud	ud
uile	uile
uisge	uisge
Yositch	yositch
èireannach	Èireannach
à	à
àird	àird
àite	àite
àrach	àrach
as	às
iad	àsan
as	á
as	ás
an	‘n
is	‘s
airson	‘son
ag	’g
an	’n
is	’s
