Sandal	Sandal
Sandane	Sandane
Sanden	Sanden
SiV	SiV
sidan	Sidan
Signe	Signe
Siv	Siv
Skafsåheia	Skafsåheia
skulle	Skal
Skei	Skei
Skog	Skog
Sogelandet	Sogelandet
Sognefjorden	Sognefjorden
som	Som
somme	Somme
Sp	Sp
Språkrådet	Språkrådet
st.meld.	St.meld.
Stein	Stein
Steinar	Steinar
Stortinget	Stortinget
Stortinget	Stortingets
Sunde	Sunde
Svalastog	Svalastog
Svein	Svein
så	Så
Sør	Sør
Tang	Tang
Teigen	Teigen
The	The
Thomassen	Thomassen
Tid	Tid
Tom	Tom
Tone	Tone
Tor	Tor
Tore	Tore
Torsdagsdansen	Torsdagsdansen
trass	Trass
Trondheim	Trondheim
Tyskland	Tysklands
USA	USAs
Union	Union
Universitetet	Universitetet
Utanriksdepartementet	Utanriksdepartementet
vere	Var
ved	Ved
Vegar	Vegar
Venstre	Venstre
Venstre	Venstres
Vest	Vest
Vestlandet	Vestlandet
Vetlebreen	Vetlebreen
vi	Vi
Vidar	Vidar
Vik	Vik
vilje	Vil
Ytre	Ytre
administrere	administrerande
alder	alder
aleine	aleine
altså	altså
ambulanseteneste	ambulansetenesta
an	an
and	and
Anders	anders
annan	andres
andsynes	andsynes
Annika	annika
arbeid	arbeid
argumentere	argumenterer
Arild	arild
Arne	arne
arrangere	arrangere
at	at
attende	attende
atter	atter
auge	auge
auke	auka
auke	aukande
auke	aukar
auke	auke
aust	aust
avgjere	avgjer
avgjere	avgjera
avgjere	avgjerande
avgjere	avgjere
avgjere	avgjorde
avgjere	avgjort
avis	aviser
avsløre	avslører
avvikle	avviklast
avvise	avviser
bak	bak
bank	banken
bare	bare
barn	barn
bede	bed
begge	begge
behalde	behalde
berge	berga
berre	berre
bestemme	bestemmer
besøk	besøk
bidra	bidrege
bil	bil
blant	blant
bli	blei
bodskap	bodskapen
boks	boks
bortsedd	bortsett
bryte	braut
brei	brei
brei	breie
bruk	bruk
bruke	bruka
bruke	brukar
bruke	brukast
bruke	bruke
bruke	bruker
bruke	brukt
bruke	brukte
bryte	bryt
bu	bur
bygg	bygg
bygge	bygge
byggje	byggja
byggje	byggjast
byggje	byggje
byggjekomité	byggjekomiteen
byggje	byggjer
byggje	bygt
byrje	byrja
byrje	byrjar
byrje	byrje
både	både
burde	bør
ca.	ca
d.	d.
da	da
data	data
de	de
definere	definera
dei	dei
deira	deira
der	der
dersom	dersom
desse	desse
det	det
dette	dette
dreie	dreier
drive	dreiv
drepe	drep
drepe	drepne
drive	driva
drive	drive
dukke	dukka
dukke	dukkar
dyrke	dyrka
dømme	dømd
dømme	dømt
eigen	eiga
ein	ein
eine	eine
einkvar	einkvar
einskild	einskilde
ein	eit
gammal	eldre
eller	eller
elske	elskar
ende	endar
ende	ende
endå	endå
enn	enn
entreprenørskap	entreprenørskap
vere	er
erstatte	erstatta
etablere	etablera
etc.	etc
ettersom	ettersom
faktum	fakta
falle	falle
fange	fangar
finne	fann
fare	fare
fastsetje	fastsette
fatte	fatta
feire	feira
feire	feirar
falle	fell
fest	fest
finne	finn
finne	finna
finne	finne
fjerne	fjerna
fleirspråkleg	fleirspråklege
mange	flest
flytte	flytta
flytte	flyttar
flytte	flytte
folk	folket
for	for
forbi	forbi
fordele	fordelt
fordi	fordi
foreldredriven	foreldredrivne
forfattar	forfattar
forkaste	forkasta
forlate	forlate
form	form
form	formi
formidle	formidla
formål	formål
fornye	fornya
forplikte	forplikta
forpliktande	forpliktande
forsikre	forsikrar
forsvare	forsvare
fortelje	fortalde
fortelje	fortalt
fortelje	fortel
fortelje	fortelja
fortelje	fortelje
fortene	fortener
forvente	forventa
frakte	frakta
fram	fram
framleggje	framlagde
framme	framme
framover	framover
Framstegspartiet	framstegspartiet
framtidsretta	framtidsretta
fred	fred
fred	fredens
freiste	freista
freiste	freistar
fremje	fremja
fremre	fremst
fremre	fremste
frisk	frisk
frykt	frykt
fråvære	fråværet
finne	funne
fylgje	fylgde
fylgje	fylgje
fylgje	fylgjer
fyrst	fyrst
få	færre
følgje	følgd
følgje	følgde
følgje	følgja
følgje	følgjande
følgje	følgjast
følgje	følgje
følgje	følgjer
følgje	følgt
før	før
føre	føra
føre	føre
føremiddag	føremiddag
føresetnad	føresetnaden
førre	førre
første	første
føre	ført
gi	ga
galen	gale
gammal	gamle
gammal	gammal
gass	gass
gi	gi
gi	gir
gjelde	gjeld
gjeldande	gjeldande
gjelde	gjelde
gjennomføre	gjennomføra
gjennomføre	gjennomførast
gjennomføre	gjennomføre
gjere	gjer
gjere	gjera
gjere	gjere
gjere	gjorde
gjere	gjort
glødande	glødande
gløyme	gløyma
gløyme	gløyme
gløyme	gløymer
gradere	gradert
grunna	grunna
hald	hald
halde	halda
halde	haldast
halde	halde
Hallvard	hallvard
hamne	hamna
handsame	handsama
hans	hans
haste	hastar
haust	haust
heildagsskule	heildagsskule
heil	heile
heim	heim
heite	heitte
hekk	hekk
hel	hel
halde	held
halde	heldt
helg	helga
heller	heller
helseteneste	helsetenester
helst	helst
hende	hende
henge	heng
hennar	hennar
hente	hentast
her	her
ha	hev
hevde	hevda
hevde	hevdar
hevde	hevde
hindre	hindra
hindre	hindrar
hindre	hindre
hjelp	hjelp
hjelpe	hjelpe
hjelpe	hjelper
hjå	hjå
hol	hol
hos	hos
hugse	hugs
hugse	hugsar
hugse	hugse
håpe	håpa
håpe	håpar
håpe	håper
høyre	høyra
i	i
ifrå	ifrå
ifylgje	ifylgje
ikkje	ikkje
ille	ille
imot	imot
imponere	imponerande
imponere	imponert
ingenting	ingenting
inkludere	inkluderande
inkludere	inkludert
inn	inn
innafor	innafor
innan	innan
innanfor	innanfor
inne	inne
innebere	inneber
innehalde	inneheld
innføre	innføra
innføre	innført
innføre	innførte
innleie	innleiande
innom	innom
innover	innover
inntil	inntil
inspirere	inspirert
integrere	integrera
intervjue	intervjua
investere	investere
invitere	invitert
invitere	inviterte
involvere	involvert
jamn	jamne
Jan	jan
jf.	jf.
jobbe	jobba
jobbe	jobbe
jord	jord
jord	jorda
kalle	kalla
kalle	kallar
kalle	kallast
kunne	kan
kunne	kann
kapittel	kapitlet
karakterisere	karakteriserer
kaste	kastar
kaste	kaste
kome	kjem
kjempe	kjempar
kjenne	kjenne
kjenne	kjenner
kl.	kl
klar	klar
klår	klår
knapp	knapt
kome	kom
kome	koma
kome	komande
kome	kome
kome	komen
komité	komiteen
komme	kommande
komme	komme
kome	komne
konkludere	konkluderer
konkludere	konkluderte
kontakt	kontakt
kontrollere	kontrollere
korkje	korkje
koste	kosta
koste	kostar
krevje	krev
krevje	krevje
krevjast	krevst
krig	krig
kring	kring
kristen	kristne
kritisere	kritiserer
kunne	kunde
kvalifisere	kvalifiserte
kvarandre	kvarandre
kvar	kvart
Kviteseid	kviteseid
kyrkje	kyrkjas
kyrkjerom	kyrkjerom
kår	kår
køyre	køyrde
køyre	køyre
køyre	køyrer
køyre	køyrt
lage	lagar
lage	lage
lag	laget
leggje	lagt
land	landets
land	lands
langs	langs
lese	las
ledd	ledd
leder	leder
leggje	legg
leggje	leggja
leggje	leggje
leiar	leiar
leite	leitar
leite	leite
lese	les
lese	lese
lette	letta
leve	leva
leve	leve
liggje	ligg
liggje	liggja
liggje	liggje
liknande	liknande
likne	liknar
liten	lita
liten	liten
liv	liva
live	live
liv	livet
love	lovar
lovfeste	lovfesta
lovverk	lovverket
lukkast	lukkast
lure	lure
lyfte	lyfte
lys	lys
lyst	lyst
lyte	lyt
lytte	lytta
lytte	lyttar
lytte	lytte
lære	lært
la	lét
løyse	løysa
løyse	løyse
m.a.	m.a.
makt	makt
mandat	mandatet
mange	mange
mangle	manglande
me	me
melde	meldt
mengd	mengder
mens	mens
miljøvennleg	miljøvennleg
millom	millom
liten	mindre
min	mine
minoritetsspråkleg	minoritetsspråklege
liten	minst
mistak	mistak
miste	miste
miste	mister
mjølk	mjølk
mogleg	mogleg
moglegheit	moglegheit
Morten	morten
motsett	motsette
motverke	motverka
museum	musea
mye	mye
måtte	må
målbruk	målbruken
målform	målformer
mållov	mållova
måte	måtar
måte	måte
måtte	måtta
måtte	måtte
nedover	nedover
nei	nei
nekte	nekta
nekte	nektar
nest	nest
neste	neste
nominere	nominert
nord	nord
noverande	noverande
nyansere	nyansert
nybygg	nybygget
ny	nytt
nå	nå
når	når
nær	nærare
nær	nærast
nær	næraste
nærme	nærmar
nær	nært
nøgd	nøgd
nøye	nøye
OECD	oecd
of	of
ok	ok
Olav	olav
omfattande	omfattande
omgrep	omgrepet
omkring	omkring
omsetje	omsett
omtale	omtala
omtale	omtalt
omverd	omverda
operasjonsleiar	operasjonsleiar
operere	opererer
opne	opna
opne	opnar
oppdage	oppdaga
oppdatere	oppdatert
oppfylle	oppfyller
oppi	oppi
oppleve	oppleva
oppleve	opplevd
oppleve	opplevde
oppleve	oppleve
oppleve	opplever
opplyse	opplyser
opplyse	opplyst
opplyse	opplyste
oppmode	oppmoda
oppmode	oppmodar
opprette	oppretta
opprette	opprette
opptatt	opptatt
opptil	opptil
or	or
ordne	ordna
organisere	organisert
orke	orkar
vi	oss
overfor	overfor
overraske	overraska
overraske	overraskande
overveldande	overveldande
part	partane
parti	partiets
partileiar	partileiar
passere	passert
Pat	pat
peike	peika
peike	peikar
peike	peiker
pengebruk	pengebruk
planleggje	planlagde
planleggje	planlagt
planleggje	planlegg
plukke	plukka
prate	prata
presentere	presentere
presentere	presentert
presentere	presenterte
produsere	produsera
produsere	produserer
prosjektleiar	prosjektleiar
prøve	prøvd
prøve	prøvde
prøve	prøve
publisere	publisert
pynte	pynta
påpeike	påpeika
påpeike	påpeikar
påstå	påstår
påverke	påverka
påverke	påverkar
rekke	rakk
raudgrønn	raudgrønne
reagere	reagerer
reagere	reagerte
redusere	redusera
redusere	redusere
redusere	reduserer
redusere	redusert
redusere	reduserte
registrere	registrerer
registrere	registrert
regn	regn
rekke	rekk
rekne	rekna
rekne	reknar
rekne	rekne
representere	representerer
representere	representerte
rive	rive
rundt	rundt
rus	rus
rydde	rydda
rydde	rydde
s.	s.
seie	sa
seie	sagt
sakne	saknar
samanlikne	samanlikna
samanlikne	samanliknar
samarbeide	samarbeida
samarbeide	samarbeide
samarbeide	samarbeider
samfunns-	samfunns-
samfunnsbere	samfunnsberande
samt	samt
sitje	sat
satse	satsar
seg	seg
seie	sei
seie	seia
seksten	seksten
sektorovergripande	sektorovergripande
selje	sel
selje	selde
Seljord	seljord
selje	selt
sende	send
sende	senda
sende	sendast
sende	sende
sende	sender
sende	sendt
setje	set
setje	setja
setje	setje
sia	sia
side	side
siger	siger
Sigrid	sigrid
sikre	sikra
sikre	sikrar
sikre	sikre
sikt	sikt
sikte	siktar
sitje	sit
sitje	sitjande
sitje	sitje
sjekke	sjekka
sjokkere	sjokkert
sju	sju
sjølve	sjølve
sjølvsagt	sjølvsagt
skade	skadar
skade	skadd
skaffe	skaffa
skaffe	skaffe
skulle	skal
skape	skapa
skape	skape
skape	skaper
skape	skapt
skape	skapte
skatt	skatt
skildre	skildra
skildre	skildrar
skit	skit
skjøn	skjøn
skjøne	skjønar
skjøne	skjøne
skyte	skoten
skrive	skreiv
skremme	skremmande
skrive	skriv
skrive	skriva
skuld	skuld
skule	skule
slakte	slakta
sleppe	sleppe
sleppe	sleppte
slå	slo
slutte	slutta
slutte	sluttar
slutte	slutte
smelte	smelta
smile	smiler
smør	smør
snakk	snakk
snakke	snakka
snakke	snakkar
snakke	snakke
Snorre	snorre
Sogelandet	sogelandet
sol	sola
Solheim	solheim
sommar	sommar
somme	somme
spare	spara
spare	spare
spele	spela
spele	spele
spennande	spennande
spor	spora
spreidd	spreidd
springe	spring
språk	språkets
språkleg	språklege
spørje	spurde
spørje	spurt
spørje	spyrr
spørje	spør
spørje	spørja
spørje	spørje
stikke	stakk
start	start
starte	starta
starte	startar
starte	starte
statleg	statlege
stengje	stengd
stige	stig
stige	stige
stille	stillast
stille	stille
stille	stilte
stogge	stogga
stoppe	stoppa
stoppe	stoppe
straff	straff
streik	streik
streke	streka
streke	strekar
stund	stund
styre	styrer
styrke	styrke
styrkje	styrkja
stor	største
SV	sv
svare	svarar
svare	svare
Svein	svein
svikte	svikta
sving	sving
syne	syner
syne	synt
syne	synte
såleis	såleis
søkje	søkjer
søkje	søkte
sør	sør
sove	søv
take	taka
takke	takka
takke	takkar
tale	talar
tale	tale
tanke	tankar
tanke	tanke
tape	tape
ta	tek
ta	teke
ta	teken
tene	tene
tene	tener
teneste	teneste
teneste	tenestene
teneste	tenester
tenkje	tenk
tenke	tenke
tenkje	tenkja
tenkje	tenkjast
tenkje	tenkje
tenkje	tenkjer
tenkje	tenkte
testament	testamentet
the	the
tide	tide
til	til
tilbake	tilbake
tilbyde	tilbyd
tilfredsstillande	tilfredsstillande
tilhøyrande	tilhøyrande
tilpasse	tilpassa
tilseie	tilseier
tilsvarande	tilsvarande
tiltale	tiltalt
tiltale	tiltalte
ta	tok
toppe	toppar
trekkje	trakk
trappe	trappe
trekkje	trekkja
trekkje	trekkje
trekkje	trekkjer
trekkje	trekt
trekkje	trekte
trene	trena
trenge	treng
tru	trua
truande	truande
trygg	trygg
ts	ts
tufte	tufta
tvinge	tvinga
tyde	tyder
tykkje	tykkjer
Tyskland	tyskland
um	um
umogleg	umogleg
underliggjande	underliggjande
undersøkje	undersøkt
undervising	undervising
undre	undrar
unge	ungar
upp	upp
USA	usa
ut	ut
utafor	utafor
utan	utan
ute	ute
utføre	utført
utgjere	utgjer
utnytte	utnytte
utover	utover
utpå	utpå
utslepp	utsleppa
utspel	utspelet
utstyr	utstyr
uttale	uttalar
uttale	uttale
uttale	uttalt
uttale	uttalte
utvide	utvida
utvikle	utvikla
utvikle	utviklar
utvikle	utvikle
utviklingsmiddel	utviklingsmidlar
velje	valde
velje	valt
velje	valte
vinne	vann
vere	var
vare	vare
varm	varm
varsle	varsla
varsle	varslar
verte	vart
ved	ved
vedkommande	vedkommande
vedtekt	vedtektene
veg	veg
veg	vegar
vegbane	vegbana
veg	vegen
vegner	vegner
vite	veit
vekk	vekk
vekse	veks
vekse	veksa
vekt	vekt
velje	velje
vende	vende
vende	vender
ven	vener
vente	venta
vente	ventar
vente	vente
vere	ver
vere	vera
verd	verdas
vere	vere
verke	verkar
verke	verke
verken	verken
verne	verna
verne	verne
verre	verst
verte	vert
verte	verta
verte	verte
vi	vi
vilje	vil
vilje	vilje
villaks	villaksen
vilje	ville
vind	vind
vinne	vinne
vise	vise
viss	viss
vite	visste
vise	vist
vite	vite
vitje	vitja
vondskap	vondskapen
vere	vore
vinne	vunne
vurdere	vurdera
vurdere	vurderast
vurdere	vurdere
vurdere	vurderer
vurdere	vurdert
vurdere	vurderte
vår	vår
være	være
Wells	wells
ynskje	ynskje
ynskje	ynskjer
å	Å
å	å
år	årets
år	års
åt	åt
åtte	åtte
åtvare	åtvara
åtvare	åtvarar
éin	éi
éin	éin
ønske	ønske
ønskje	ønskje
ønskje	ønskjer
ønskje	ønskt
ønskje	ønskte
øre	øre
øvre	øvste
øydeleggje	øydeleggjande
