Utenriksdepartementet	Utenriksdepartementet
Utøya	Utøya
være	Var
Venstre	Venstre
Vesten	Vestens
vi	Vi
Viking	Viking
ville	Vil
Volvo	Volvo
Vålerenga	Vålerenga
vår	Vår
vår	Våre
W.	W.
WHO	WHOs
Wangensteen	Wangensteen
XV	XV
all	alles
an	an
Anders	anders
annen	andres
anse	ansett
argument	argumenter
Barack	barack
barn	barnas
barn	barns
begynne	begynner
beholde	beholder
betale	betaler
bil	biler
bok	bokens
bo	bor
bortse	bortsett
bruke	bruker
bruke	brukt
bygge	bygger
bære	bærer
bok	bøker
Bønna	bønna
Børge	børge
ca.	ca
Carl	carl
Cathrine	cathrine
CNN	cnn
dag	dagens
danse	danser
dansk	danske
debatt	debatter
den	det
den	dets
din	di
den	dét
være	e
egen	egne
Ekern	ekern
Elise	elise
en	ens
en	et
én	ett
eventuell	eventuelt
f	f
far	fars
Fashanu	fashanu
finne	finner
fireårskrav	fireårskravet
flyktning-	flyktning-
FN	fn
FN	fns
folk	folkets
folk	folks
fortelle	forteller
fortsatt	fortsatt
få	får
føre	fører
Gangnam	gangnam
gi	gir
gi	gitt
gjøre	gjør
god	godt
Hamas	hamas
ha	hatt
hel	helt
hånd	hendene
Herta	herta
hete	het
hjelpe	hjelper
holde	holder
hus	huset
indre	innerst
Jan	jan
jf.	jf
jord	jorda
Justin	justin
kgl.	kgl
kirke	kirkens
kirke	kirkes
kjempe	kjemper
kjøpe	kjøper
knapp	knapt
krig	krigens
kristen	kristne
lage	lager
land	landet
land	landets
land	lands
legge	legger
leve	lever
liv	livs
le	lo
løp	løpet
Martin	martin
meget	meget
Mendelsohn	mendelsohn
liten	mindre
modell	modeller
mor	morens
natt	natta
NBC	nbc
nevne	nevner
nr.	nr
ny	nytt
Obama	obama
omfattende	omfattende
opptelle	opptalt
parti	partiets
pave	pavens
penge	penger
Peter	peter
plan	planer
pris	priser
program	programmer
protest	protester
PS	ps
pågående	pågående
reform	reformer
res.	res
rom	rommet
Romney	romney
rødgrønn	rødgrønne
rørende	rørende
Samarbeidsregjeringen	samarbeidsregjeringen
seg	seg
se	sett
Shabana	shabana
sin	si
Sidney	sidney
sin	sitt
skrive	skrevet
slå	slått
spennende	spennende
Staveland	staveland
stolt	stolte
Stortinget	stortinget
studium	studier
tekst	tekster
the	the
Thorbjørn	thorbjørn
tide	tide
tid	tids
tiltalt	tiltalte
topp	topps
tørre	tør
unntatt	unntatt
USA	usa
utfordrende	utfordrende
være	var
vare	varte
verden	verdens
via	via
vill	vilt
vise	vist
å	Å
åpne	åpner
år	årene
år	årets
år	års
åtte	åtte
Øystein	øystein
