nadie	Nadie
Napoleón	Napoleón
Natura	Natura
Navarra	Navarra
Navarro	Navarro
Negra	Negra
Negro	Negro
ni	Ni
Niebla	Niebla
Nieto	Nieto
ninguno	Ninguno
Nobel	Nobel
Noriega	Noriega
Norma	Norma
Norman	Norman
yo	Nos
yo	Nosotros
nuestro	Nuestra
nuevo	Nueva
ONCE	ONCE
Occidente	Occidente
Océano	Océano
Office	Office
Oliva	Oliva
Oreja	Oreja
Organización	Organización
Orlando	Orlando
Ortega	Ortega
Oscar	Oscar
PA	PA
Periódico	PERIODICO
PERIÓDICO	PERIÓDICO
Paco	Paco
Pacífico	Pacífico
Palacios	Palacios
Palma	Palma
Palmas	Palmas
Panamericana	Panamericana
Papa	Papa
para	Para
Pardo	Pardo
París	Paris
Parra	Parra
Pascual	Pascual
Pastor	Pastor
Pastrana	Pastrana
Patricia	Patricia
Patricio	Patricio
Paulo	Paulo
Paz	Paz
País	País
Países	Países
Pepe	Pepe
Peralta	Peralta
Permanente	Permanente
pero	Pero
Petróleo	Petróleo
Pi	Pi
Pilar	Pilar
Pimecsefes	Pimecsefes
Pinto	Pinto
Piqué	Piqué
Pirineo	Pirineo
Planetas	Planetas
Poble	Poble
poder	Podemos
Polo	Polo
Popular	Popular
por	Por
Portillo	Portillo
Porto	Porto
Prieto	Prieto
Primo	Primo
Productores	Productores
Profesional	Profesional
Profesionales	Profesionales
Programa	Programa
Príncipe	Príncipe
Próximo	Próximo
Puebla	Puebla
poder	Puede
Puerta	Puerta
Puerto	Puerto
pues	Pues
Punta	Punta
Pío	Pío
que	QUE
que	Que
Quintana	Quintana
Quito	Quito
quién	Quién
qué	Qué
Radical	Radical
Rally	Rally
Rambla	Rambla
Ramos	Ramos
Rato	Rato
Rayo	Rayo
Raña	Raña
Real	Real
Redondo	Redondo
Regás	Regás
Reino	Reino
Republicana	Republicana
Republicano	Republicano
Reserva	Reserva
Revolucionario	Revolucionario
Reyes	Reyes
Ribera	Ribera
Rica	Rica
Rioja	Rioja
Robles	Robles
Roca	Roca
Rodés	Rodés
Roja	Roja
Rojo	Rojo
Romeo	Romeo
Romero	Romero
Roque	Roque
Ros	Ros
Royal	Royal
Rubio	Rubio
Ruiz-Mateos	Ruiz-Mateos
Rural	Rural
Ríos	Ríos
Rúa	Rúa
él	SE
Salgado	Salgado
Salinas	Salinas
Salta	Salta
santo	San
Sancho	Sancho
Saudí	Saudí
él	Se
Sean	Sean
Sega	Sega
Segura	Segura
según	Según
Serbio	Serbio
Serra	Serra
Serrano	Serrano
ser	Será
ser	Sería
Señora	Señora
Show	Show
si	Si
Siemens	Siemens
Sierra	Sierra
sobre	Sobre
Socialista	Socialista
Solana	Solana
Soledad	Soledad
Soler	Soler
Solidario	Solidario
ser	Somos
ser	Son
Soto	Soto
ser	Soy
Star	Star
su	Su
Sur	Sur
Sábado	Sábado
sí	Sí
sólo	Sólo
TACA	TACA
tcnq	TCNQ
tve-1	TVE-1
Tabasco	Tabasco
Tarragona	Tarragona
Tau	Tau
tú	Te
Tecnología	Tecnología
Tele	Tele
Telecomunicaciones	Telecomunicaciones
Telefónica	Telefónica
Tesoro	Tesoro
the	The
Time	Time
Times	Times
todo	Todos
Toro	Toro
Torre	Torre
Torres	Torres
Tour	Tour
Trinidad	Trinidad
Tráfico	Tráfico
tú	Tú
uno	UN
uno	UNA
Uss	USS
uno	Un
uno	Una
Unida	Unida
Unido	Unido
Universo	Universo
Unió	Unió
Unión	Unión
Uno	Uno
tú	Usted
vii	VII
Valenciana	Valenciana
Valle	Valle
Valores	Valores
Vasco	Vasco
Vaticano	Vaticano
Vega	Vega
Verdes	Verdes
Viagra	Viagra
Victoria	Victoria
Villa	Villa
Villahermosa	Villahermosa
Villar	Villar
Virginia	Virginia
von	Von
Vuelta	Vuelta
Vía	Vía
Wcw	WCW
xiii	XIII
Yanquis	Yanquis
yo	Yo
Youtube	YouTube
Zapatero	Zapatero
Zoo	Zoo
abajo	abajo
abarcar	abarca
abierto	abiertas
abierto	abiertos
abogada	abogada
abrir	abra
abuela	abuela
abuela	abuelas
aburrido	aburrido
accesorio	accesorias
acción	acciones
acoger	acogido
activo	activa
activo	activas
adecuado	adecuada
adecuado	adecuado
adelante	adelante
además	ademas
adentro	adentro
adoptar	adoptado
adverso	adversa
afirmar	afirmado
alejado	alejada
almacén	almacenes
alto	alta
alto	altas
americano	americanas
amplio	amplia
amplio	amplias
Ana	ana
and	and
animado	animados
anticipado	anticipadas
antidroga	antidrogas
antiguo	antigua
antiguo	antiguas
antimisil	antimisiles
apoyado	apoyada
apropiado	apropiado
aproximado	aproximada
aquél	aquél
armado	armadas
armado	armado
arriba	arriba
asesor	asesores
así	asi
aun	aun
aval	avales
avanzado	avanzada
azul	azules
basar	basa
basar	basadas
botón	botones
botánico	botánica
Brasil	brasil
buen	buen
buen	buena
buen	buenas
buen	buenos
buscar	busco
Bush	bush
caber	cabe
campeona	campeona
campeón	campeones
candidata	candidata
chica	chicas
Chávez	chávez
cien	cien
citado	citadas
CiU	ciu
claro	clara
claro	claras
Clinton	clinton
cm	cm
cobrar	cobra
color	colores
cometer	cometa
comer	comido
comisión	comisiones
compartir	comparte
compás	compases
complicado	complicada
comportar	comporta
concesión	concesiones
concreto	concretas
condición	condiciones
conexión	conexiones
conjunto	conjunta
yo	conmigo
consecutivo	consecutiva
consecutivo	consecutivas
conselleria	conselleria
conservar	conserva
considerar	considerando
él	consigo
consultado	consultados
contento	contenta
tú	contigo
continuo	continuas
control	controles
controvertido	controvertida
convencido	convencido
corralito	corralito
correr	corrido
corto	cortas
corte	cortes
creer	creo
cristiano	cristiana
cuadrado	cuadrada
cuarto	cuarta
costar	cuesta
cuestión	cuestiones
cómodo	cómoda
d'	d'
datar	data
deber	debe
deber	debes
defensivo	defensiva
definido	definidas
dejar	deja
dejar	deje
dentro	dentro
despertar	despierta
después	despues
destacado	destacada
determinado	determinadas
determinado	determinados
día	dia
día	dias
dicho	dichas
diferenciado	diferenciado
digno	digna
decir	dije
dimensión	dimensiones
dioso	diosa
diputada	diputada
dirección	direcciones
discográfico	discográfica
dispuesto	dispuesta
divertido	divertida
divertido	divertido
divino	divina
dramático	dramática
duquesa	duquesa
EDF	edf
electrónico	electrónica
elevado	elevadas
elegir	elige
elegir	eligió
él	ello
emoción	emociones
encantado	encantados
encima	encima
Endesa	endesa
enterar	enterado
entero	enteras
entrevista	entrevista
enviar	enviados
ser	eres
escritora	escritora
español	española
español	españolas
español	españoles
esperado	esperada
esposa	esposa
esposa	esposas
este	esta
estación	estaciones
estar	estado
este	estas
estrecho	estrechas
estrenar	estrena
et	et
etc.	etc.
excepción	excepciones
exclusivo	exclusivas
expedición	expediciones
explosión	explosiones
externo	externa
extremo	extrema
extremo	extremas
fallido	fallido
falso	falsa
falso	falsas
federado	federado
financiero	financiera
financiero	financieras
fin	fines
Fischer	fischer
for	for
Francisco	francisco
frustrado	frustrado
fruta	fruta
ser	fue
ser	fui
funcionaria	funcionaria
función	funciones
físico	físicas
García	garcía
Gaspart	gaspart
generalizado	generalizada
George	george
Germán	germán
gestión	gestiones
gobernar	gobierna
granulado	granulados
gráfico	gráfica
guión	guion
habitante	hab
habitante	hab.
hacer	haciendo
haber	haya
haber	hemos
hermana	hermana
hermana	hermanas
hija	hija
hija	hijas
histórico	históricos
humano	humana
humano	humanas
Itunes	iTunes
Ibarretxe	ibarretxe
igualado	igualado
igual	iguales
ilusión	ilusiones
in	in
infección	infecciones
infracción	infracciones
intenso	intensa
interés	intereses
interno	interna
Irureta	irureta
Joan	joan
John	john
Jordi	jordi
Josep	josep
judío	judía
jugadora	jugadoras
junto	juntas
justo	justa
kg	kg
labor	labores
largo	larga
largo	largas
latino	latina
legítimo	legítima
lesión	lesiones
limpio	limpia
liofilizado	liofilizado
llegado	llegados
lleno	llenas
luz	luces
Luis	luis
maduro	madura
mal	mala
mal	malas
Maragall	maragall
marcado	marcada
marino	marinas
matemático	matemáticas
matiz	matices
mecánico	mecánica
mediano	mediana
mediano	medianas
mejor	mejores
mero	mera
mes	meses
Miguel	miguel
ministra	ministra
misión	misiones
mm	mm
montar	montado
muchacha	muchacha
muchísimo	muchísimo
yo	mí
mínimo	mínima
mínimo	mínimas
nieta	nieta
ninguno	ningun
nivel	niveles
niña	niña
yo	nos
yo	nosotros
noveno	novena
novia	novia
nuevo	nueva
nuevo	nuevas
obstante	obstante
ocasión	ocasiones
octavo	octava
of	of
ofensivo	ofensivas
on	on
operadora	operadoras
ordenar	ordenadas
tú	os
pa	pa
pagina	pagina
paralelo	paralela
paralelo	paralelas
parecido	parecida
par	pares
pasar	pasa
pasado	pasada
pez	peces
Pedro	pedro
pensión	pensiones
per	per
perfil	perfiles
pesar	pesa
pesado	pesada
petición	peticiones
pensar	pienso
plano	plana
poder	podamos
poder	podéis
posesión	posesiones
posición	posiciones
positivo	positiva
positivo	positivas
president	president
presidenta	presidenta
pesidir	presidió
presión	presiones
previsión	previsiones
primero	primera
primero	primeras
profundo	profunda
profundo	profundas
prohibido	prohibida
promoción	promociones
proporción	proporciones
provocado	provocados
pudir	pudiese
quitar	quita
quizás	quizás
químico	químicas
ración	raciones
razón	razones
reacción	reacciones
recibir	recibí
red	redes
reforzado	reforzada
reiterado	reiteradas
relación	relaciones
remontar	remonta
resultar	resulta
resultar	resultando
revelar	revelado
revés	reveses
revista	revista
rodear	rodea
Rominger	rominger
ruina	ruinas
rumor	rumores
Rusia	rusia
saca	sacas
sala	salas
salir	salen
santo	san
sanción	sanciones
satisfecho	satisfecho
ser	sea
sección	secciones
secreto	secretas
secuencia	secuencias
seguido	seguidos
segundo	segundas
selección	selecciones
sendos	sendas
sentencia	sentencias
ser	sera
serio	serias
sesión	sesiones
sexto	sexta
señal	señales
señora	señora
sentir	siente
sentir	sienten
sentir	sientes
sentir	siento
sistemático	sistemática
solo	sola
solución	soluciones
sombra	sombras
ser	son
Sony	sony
sospecha	sospechas
subasta	subastas
subrayar	subrayado
subsidiario	subsidiaria
subvención	subvenciones
supergallos	supergallos
supuesto	supuestas
sustancia	sustancias
saber	sé
él	sí
sólo	sólo
tal	tales
tapa	tapas
tarifa	tarifas
tasa	tasas
tener	tenia
tensión	tensiones
tertulia	tertulias
the	the
tú	ti
to	to
tortura	torturas
transacción	transacciones
trasero	trasera
tratar	trata
traza	trazas
tren	trenes
tumba	tumbas
tía	tía
UGT	ugt
uno	unas
tú	usted
tú	ustedes
vacaciones	vacaciones
vaca	vacas
valer	vale
valor	valores
variado	variada
variado	variadas
varios	varias
ir	vas
ir	vaya
ver	ve
vela	velas
vener	vendría
venta	ventas
ver	veremos
versión	versiones
ver	vería
vicepresidenta	vicepresidenta
viceprimer	viceprimer
vídeo	video
vídeo	videos
violar	violado
violento	violenta
violento	violentas
visita	visitas
viuda	viuda
vivo	vivas
vivir	vive
vivir	viven
volver	volveremos
volver	volvería
von	von
tú	vosotros
Ángeles	Ángeles
él	Él
óptimo	óptimo
