Ken	Ken
Khan	Khan
LA	LA
LLM	LLMs
loi	LOI
Labour	Labour
Laden	Laden
Lake	Lake
Lay	Lay
League	League
Lear	Lear
Lee	Lee
Liberty	Liberty
Librarian	Librarian
Lodge	Lodge
Lord	Lords
ma	Ma
Magazine	Magazine
Marbles	Marbles
Mariner	Mariner
Martin	Martin
Mayor	Mayor
Medical	Medical
Merchanting	Merchanting
Meyers	Meyers
Milkman	Milkman
Miller	Miller
Mohamed	Mohamed
Mohammed	Mohammed
Museum	Museum
not	NT
Nana	Nana
Nation	Nation
Naval	Naval
Nelson	Nelson
Net	Net
Nice	Nice
Nick	Nick
Ninny	Ninny
non-Bondad	Non-Bondad
Nook	Nook
Northeast	Northeast
November	Nov.
October	Oct.
Olympics	Olympics
Onion	Onion
Open	Open
Opera	Opera
Operator	Operator
Org	Org
P	P
Perez	PEREZ
p.m.	PM
Peanuts	Peanuts
Petunia	Petunia
Pew	Pew
Pirate	Pirates
Planet	Planet
Policing	Policing
Pooh	Pooh
Port	Port
Post	Post
Potter	Potter
Press	Press
Prince	Prince
Q	Q
Rambler	Rambler
re	Re
Red	Red
regard	Regarding
Renaissance	Renaissance
Reportml	ReportML
Republic	Republic
Rick	Rick
Riverside	Riverside
Roberts	Roberts
Robin	Robin
Rocky	Rocky
Rod	Rod
Roll	Rolling
Ruby	Ruby
Ruse	Ruse
Rusty	Rusty
ss	SS
Saint	Saint
Sally	Sally
Savage	Savage
Senate	Senate
September	Sept.
Series	Series
Seven	Seven
Shadow	Shadow
Shell	Shell
Sheriff	Sheriff
Sherry	Sherry
Shiite	Shiites
silky	Silkies
Skittle	Skittles
Sleepy	Sleepy
Smurf	Smurfs
Southwest	Southwest
Sox	Sox
Speaker	Speaker
Square	Square
St	St
Stan	Stan
Standard	Standard
Star	Star
Stardust	Stardust
Stella	Stella
Styrofoam	Styrofoam
Subscribe	Subscribe
Sue	Sue
Sunburn	Sunburn
Supernatural	Supernatural
Swift	Swift
T	T
TV	T.V.
to	TO
Terry	Terry
Throne	Thrones
Tiger	Tigers
Times	Times
Titanic	Titanic
Tommy	Tommy
Tony	Tony
Tower	Tower
Trail	Trail
Travel	Travel
Turnpike	Turnpike
U.S.	U.S.
UN	UN
University	University
V	V
Victor	Victor
Village	Village
W	W
who	WHO
Walker	Walker
War	Wars
we	We
Weasley	Weasleys
Yack	Yack
Yang	Yang
Zero	Zero
Abe	abe
addicted	addicted
agenda	agenda
all_gone	all_gone
amazing	amazing
American	american
analysis	analyses
answer	answered
AP	ap
April	april
be	aren
armored	armored
ask	asked
August	august
Auster	auster
bag	bags
baking	baking
Balzac	balzac
bear	bearing
because	becuse
be	being
Ben	ben
binocular	binoculars
bit	bit
bleed	bleeding
bludger	bludgers
Bondad	bondad
boring	boring
Bray	bray
Burbank	burbank
Bwi	bwi
can	ca
California	california
Canadian	canadian
Cara	cara
Carol	carol
Cindy	cindy
civilized	civilized
claim	claimed
colorful	colorful
come	coming
computing	computing
confirm	confirmed
congratulation	congratulations
consist	consisted
Continental	continental
could	couldn
counterfeiting	counterfeiting
cover	covering
cracker	crackers
crew	crew
Cromer	cromer
that	dat
data	data
Dave	dave
DC	dc
deal	dealing
December	december
detailed	detailed
Dfw	dfw
do	didn
DL	dl
do	doesn
do	doing
do	don
Dr.	dr.
drop	dropping
drive	drove
eighteen	eighteenth
they	em
endangered	endangered
erase	eraser
Essie	essie
et	et
etc.	etc
exciting	exciting
Facebook	facebook
face	facing
fail	failing
fall	falled
fascinating	fascinating
favorable	favorable
favorite	favorite
feathered	feathered
February	february
feed	feed
fall	fell
Fillmore	fillmore
fire	firing
Fort	fort
find	found
fracking	fracking
French	french
Friday	friday
give	given
go	gon
Goode	goode
Goodwyn	goodwyn
grandmas	grandmas
Gregg	gregg
Guardia	guardia
have	haf
happen	happening
Harry	harry
have	hav
help	helping
hi	hi
hold	holding
Holt	holt
honorable	honorable
Houston	houston
HP	hp
I	i
include	including
Islamist	islamists
be	isn
its	it's
Jana	jana
January	january
Jared	jared
Jean	jean
jeans	jeans
Jeff	jeff
Jenna	jenna
Jerome	jerome
JFK	jfk
Joe	joe
John	john
Jose	jose
July	july
June	june
Karim	karim
kinda	kinda
kilometer	km
L'Enfant	l'enfant
lamp	lamp
La	las
laugh	laughed
laugh	laughing
Laura	laura
lego	legos
Lily	lily
light	lit
Los	los
Lufthansa	lufthansa
M80	m80
ma	ma
marketing	marketing
matter	matter
Mco	mco
MHC	mhc
Midwest	midwest
minute	mins
misunderstanding	misunderstanding
millileter	ml
Molly	molly
Monday	monday
Montalvo	montalvo
Moreau	moreau
Mr.	mr.
Mrs.	mrs.
Musharraf	musharraf
to	na
Naima	naima
naked	naked
neighbor	neighbor
Nida	nida
November	november
num	num
nursy	nursies
October	october
odd	odds
outstanding	outstanding
overpriced	overpriced
overwhelming	overwhelming
page	p.
Padalecki	padalecki
Patty	patty
Paula	paula
Perro	perro
Peter	peter
Phoenix	phoenix
play	played
privileged	privileged
proceed	proceeds
proclaim	proclaimed
programming	programming
propel	propeller
put	putting
Quinn	quinn
QX	qx
run	ran
regard	regarded
regard	regarding
Rhonda	rhonda
Robin	robin
Roman	roman
sacred	sacred
San	san
Sandra	sandra
Satanism	satanism
Saturday	saturday
scissors	scissors
September	september
seven	seventh
shave	shaving
Sophie	sophie
speak	spoke
St.	st.
Stan	stan
Stephanie	stephanie
Steve	steve
stickerbird	stickerbirds
Stillman	stillman
straight	straight
Sunday	sunday
sussex	sussex
Swww	swww
to	ta
take	taking
talk	talked
talk	talking
Tana	tana
tax	taxes
Texas	texas
thanks	thanks
thirty	thirtieth
through	thru
Thursday	thursday
till	til
Tom	tom
trafficking	trafficking
travel	travelled
Tuesday	tuesday
TWA	twa
UA	ua
unemployed	unemployed
unknown	unknown
unrelated	unrelated
your	ur
Ursula	ursula
vaguely	vaguely
Vegas	vegas
veggy	veggies
Vince	vince
versus	vs
want	wan
Warhol	warhol
warning	warning
be	wasn
wedding	wedding
Wednesday	wednesday
go	went
be	weren
Westchester	westchester
Wikinews	wikinews
willing	willing
will	wo
wolf	wolves
bad	worst
will	wouldn
yeah	yeah
York	york
Zawahiri	zawahiri
